"iata_code","lat","long"
"DOG",19.1539,30.4301
"RSS",11.7859,34.3367
"ELF",13.6149,25.3246
"KSL",15.3875,36.3288
"KDX",11.138,29.7011
"EBD",13.1532,30.2327
"JUB",4.87201,31.6011
"MAK",9.55897,31.6522
"KRT",15.5895,32.5532
"ARK",-3.36779,36.6333
"DAR",-6.87811,39.2026
"DOD",-6.17044,35.7526
"IRI",-7.66863,35.7521
"JRO",-3.42941,37.0745
"LKY",-3.37631,35.8183
"MYW",-10.3391,40.1818
"MWZ",-2.44449,32.9327
"PMA",-5.25726,39.8114
"TGT",-5.09236,39.0712
"ZNZ",-6.22202,39.2249
"EBB",0.04239,32.4435
"SRT",1.72769,33.6228
"TIA",41.4147,19.7206
"BOJ",42.5696,27.5152
"GOZ",43.1514,25.7129
"PDV",42.0678,24.8508
"SOF",42.69669,23.41144
"SZR",42.37667,25.655
"VAR",43.2321,27.8251
"LCA",34.8751,33.6249
"PFO",34.718,32.4857
"AKT",34.5904,32.9879
"DBV",42.5614,18.2682
"OSI",45.4627,18.8102
"PUY",44.8935,13.9222
"RJK",45.2169,14.5703
"SPU",43.5389,16.298
"ZAG",45.7429,16.0688
"ZAD",44.1083,15.3467
"ABC",38.9485,-1.86352
"ALC",38.2822,-0.55816
"LEI",36.8439,-2.3701
"OVD",43.5636,-6.03462
"ODB",37.842,-4.84888
"BIO",43.3011,-2.91061
"BCN",41.2971,2.07846
"BJZ",38.8913,-6.82133
"LCG",43.3021,-8.37726
"GRO",41.901,2.76055
"GRX",37.1887,-3.77736
"IBZ",38.8729,1.37312
"XRY",36.7446,-6.06011
"MJV",37.775,-0.81239
"MAD",40.47193,-3.56264
"AGP",36.6749,-4.49911
"MAH",39.8626,4.21865
"OZP",37.1749,-5.61594
"PNA",42.77,-1.64633
"REU",41.1474,1.16717
"ROZ",36.6452,-6.34946
"SLM",40.9521,-5.50199
"EAS",43.3565,-1.79061
"SCQ",42.8963,-8.41514
"LEU",42.3386,1.40917
"TOJ",40.4967,-3.44587
"VLC",39.4893,-0.48162
"VLL",41.7061,-4.85194
"VIT",42.8828,-2.72447
"VGO",42.2318,-8.62677
"SDR",43.4271,-3.82001
"ZAZ",41.6662,-1.04155
"SVQ",37.418,-5.89311
"CQF",50.9621,1.95476
"BYF",49.9715,2.69766
"LTQ",50.5174,1.62059
"XVS",50.3258,3.46126
"AGF",44.1747,0.59056
"BOD",44.8283,-0.71556
"EGC",44.8253,0.51861
"CNG",45.6583,-0.3175
"PIS",46.5877,0.30667
"MCU",46.2226,2.36396
"LIG",45.8628,1.17944
"NIT",46.31348,-0.39453
"TLS",43.6291,1.36382
"PUF",43.38,-0.41861
"LDE",43.1787,-0.00644
"ANG",45.7292,0.22146
"BVE",48.78,5.98
"PGX",45.1981,0.81556
"BIQ",43.46833,-1.53111
"ZAO",44.3514,1.47528
"LBI",43.9139,2.11306
"DCM",43.5563,2.28918
"RDZ",44.4079,2.48267
"RYN",45.6281,-0.9725
"XMW",44.0257,1.37804
"RCO",45.8878,-0.98306
"CMR",48.1099,7.35901
"DLE",47.04269,5.43506
"OBS",44.5442,4.37219
"LPY",45.0807,3.76289
"ETZ",48.9821,6.25132
"BIA",42.5527,9.48373
"CLY",42.52444,8.79306
"FSC",41.5006,9.09778
"AJA",41.9236,8.80292
"PRP",41.6606,8.88975
"SOZ",41.9244,9.406
"AUF",47.8502,3.49711
"CMF",45.6381,5.88023
"CFE",45.7867,3.16917
"BOU",47.0581,2.37028
"QNJ",46.192,6.26839
"LYS",45.72556,5.08111
"SYT",46.4125,4.01326
"RNE",46.0583,4.00139
"NCY",45.93083,6.10639
"GNB",45.3629,5.32937
"VAF",44.9216,4.9699
"VHY",46.1697,3.40374
"AUR",44.8914,2.42194
"CHR",46.86028,1.72111
"LYN",45.7272,4.94427
"CEQ",43.542,6.95348
"EBU",45.5406,4.29639
"CCF",43.216,2.30632
"MRS",43.43927,5.22142
"NCE",43.6584,7.21587
"XOG",44.1405,4.86672
"PGF",42.7404,2.87067
"CTT",43.2525,5.78519
"MPL",43.5762,3.96301
"BZR",43.3235,3.3539
"AVN",43.9073,4.90183
"MEN",44.5021,3.53282
"BVA",49.4544,2.11278
"EVX",49.0287,1.21986
"LEH",49.5339,0.08806
"XAB",50.1435,1.83189
"ORE",47.9878,1.76056
"XCR",48.77333,4.20611
"URO",49.3842,1.1748
"TUF",47.4322,0.72761
"CET",47.0821,-0.87706
"LVA",48.0314,-0.74299
"LBG",48.9694,2.44139
"CSF",49.2535,2.51914
"CDG",49.0128,2.55
"TNF",48.7519,2.10619
"ORY",48.72333,2.37944
"POX",49.09667,2.04083
"VIY",48.77417,2.19167
"NVS",47.0026,3.11333
"XME",50.3105,4.03312
"LIL",50.56333,3.08689
"HZB",50.6184,2.64224
"XCZ",49.7839,4.64708
"BES",48.4479,-4.41854
"CER",49.6501,-1.47028
"DNR",48.5877,-2.07996
"LBY",47.2894,-2.34639
"GFR",48.8831,-1.56417
"DOL",49.3653,0.15431
"LRT",47.7606,-3.44
"EDM",46.7019,-1.37863
"LDV",48.5303,-4.15164
"CFR",49.1733,-0.45
"LME",47.9486,0.20167
"RNS",48.0695,-1.73479
"LAI",48.7544,-3.47166
"UIP",47.975,-4.16779
"NTE",47.1532,-1.61073
"SBK",48.5378,-2.85444
"MXN",48.6032,-3.81578
"VNE",47.7233,-2.71856
"SNR",47.31056,-2.15667
"BSL",47.59,7.52917
"DIJ",47.2689,5.09
"MZM",49.0717,6.13167
"EPL",48.325,6.06998
"ENC",48.6921,6.23046
"RHE",49.31,4.05
"SXB",48.5383,7.62823
"TLN",43.0973,6.14603
"FNI",43.7574,4.41635
"MQC",47.0955,-56.3803
"FSP",46.7629,-56.1731
"PYR",37.9207,21.2926
"AGQ",38.602,21.3512
"AXD",40.8559,25.9563
"VOL",39.2196,22.7943
"JKH",38.3432,26.1406
"IOA",39.6964,20.8225
"HER",35.3397,25.1803
"KSO",40.4463,21.2822
"KIT",36.2743,23.017
"EFL",38.1201,20.5005
"KLX",37.0683,22.0255
"KGS",36.7933,27.0917
"AOK",35.4214,27.146
"CFU",39.6019,19.9117
"KSJ",35.4214,26.91
"KVA",40.9133,24.6192
"KZI",40.2861,21.8408
"LRS",37.1849,26.8003
"LXS",39.9171,25.2363
"LRA",39.65025,22.4655
"JMK",37.4351,25.3481
"MJT",39.0567,26.5983
"PVK",38.9255,20.7653
"RHO",36.4054,28.0862
"GPA",38.1511,21.4256
"CHQ",35.5317,24.1497
"JSI",39.1771,23.5037
"SMI",37.69,26.9117
"SPJ",36.9739,22.5263
"JTR",36.3992,25.4793
"JSH",35.2161,26.1013
"SKU",38.9676,24.4872
"SKG",40.5197,22.9709
"ZTH",37.7509,20.8843
"BUD",47.42976,19.26109
"DEB",47.4889,21.6153
"CRV",38.9972,17.0802
"BRI",41.1389,16.7606
"FOG",41.4329,15.535
"TAR",40.5175,17.4032
"LCC",40.2392,18.1333
"PSR",42.4317,14.1811
"BDS",40.6576,17.947
"SUF",38.9054,16.2423
"CTA",37.4668,15.0664
"LMP",35.4979,12.6181
"PNL",36.8165,11.9689
"PMO",38.176,13.091
"REG",38.0712,15.6516
"TPS",37.9114,12.488
"NSY",37.4017,14.9224
"AHO",40.6321,8.29077
"DCI",39.3542,8.97248
"CAG",39.2515,9.05428
"OLB",40.8987,9.51763
"TTB",39.9188,9.68298
"MXP",45.6306,8.72811
"BGY",45.6739,9.70417
"TRN",45.2008,7.64963
"ALL",44.0506,8.12743
"GOA",44.4133,8.8375
"LIN",45.4451,9.27674
"PMF",44.8245,10.2964
"CUF",44.547,7.62322
"AVB",46.0319,12.5965
"BZO",46.4602,11.3264
"BLQ",44.5354,11.2887
"TSF",45.6484,12.1944
"FRL",44.1948,12.0701
"VBS",45.4289,10.3306
"TRS",45.8275,13.4722
"RMI",44.0203,12.6117
"VIC",45.5734,11.5295
"QPA",45.3958,11.8479
"VRN",45.3957,10.8885
"VCE",45.5053,12.3519
"SAY",43.2563,11.255
"CIA",41.7994,12.5949
"FCO",41.80028,12.23889
"EBA",42.7603,10.2394
"QLT",41.5424,12.909
"NAP",40.886,14.2908
"PSA",43.6839,10.3927
"FLR",43.81,11.2051
"GRS",42.7597,11.0719
"PEG",43.0959,12.5132
"LJU",46.2237,14.4576
"MBX",46.4799,15.6861
"POW",45.4734,13.615
"UHE",49.0294,17.4397
"KLV",50.203,12.915
"OSR",49.6963,18.1111
"PED",50.0134,15.7386
"PRV",49.4258,17.4047
"PRG",50.1008,14.26
"BRQ",49.1513,16.6944
"VOD",50.2166,14.3958
"TLV",32.0114,34.8867
"BEV",31.287,34.723
"ETH",29.5613,34.9601
"EIY",30.6217,35.2033
"HFA",32.8094,35.0431
"RPN",32.981,35.5719
"MTZ",31.3282,35.3886
"VTM",31.2083,35.0123
"VDA",29.9403,34.9358
"MIP",30.7761,34.6667
"SDV",32.1147,34.7822
"MLA",35.8575,14.4775
"GRZ",46.9911,15.4396
"INN",47.2602,11.344
"LNZ",48.2332,14.1875
"SZG",47.7933,13.0043
"VIE",48.1103,16.5697
"AVR",38.8833,-9.0301
"SMA",36.9714,-25.1706
"BGC",41.8578,-6.70713
"BYJ",38.0789,-7.9324
"BGZ",41.5871,-8.44514
"CAT",38.725,-9.35523
"FLW",39.4553,-31.1314
"FAO",37.0144,-7.96591
"GRW",39.0922,-28.0298
"HOR",38.5199,-28.7159
"TER",38.7618,-27.0908
"QLR",39.82834,-8.8875
"PDL",37.7412,-25.6979
"PIX",38.5543,-28.4413
"PRM",37.1493,-8.58396
"OPO",41.2481,-8.68139
"PXO",33.0734,-16.35
"LIS",38.7813,-9.13592
"SJZ",38.6655,-28.1758
"VRL",41.2743,-7.72047
"VSE",40.7255,-7.88899
"OMO",43.2829,17.8459
"SJJ",43.8246,18.3315
"ARW",46.1766,21.262
"BCM",46.5219,26.9103
"BAY",47.6584,23.47
"BBU",44.5032,26.1021
"CND",44.3622,28.4883
"CLJ",46.7852,23.6862
"CSB",45.42,22.2533
"CRA",44.3181,23.8886
"IAS",47.1785,27.6206
"OMR",47.0253,21.9025
"OTP",44.57111,26.085
"SBZ",45.7856,24.0913
"SUJ",47.7033,22.8857
"SCV",47.6875,26.3541
"TCE",45.0625,28.7143
"TGM",46.4677,24.4125
"TSR",45.8099,21.3379
"GVA",46.2381,6.10895
"SIR",46.2196,7.32676
"EML",47.09244,8.30518
"LUG",46.0043,8.91058
"BRN",46.9141,7.49715
"ZHI",47.1816,7.41719
"ZRH",47.4647,8.54917
"ACH",47.485,9.56077
"SMV",46.5341,9.88411
"ESB",40.1281,32.9951
"ANK",39.9498,32.6886
"ADA",36.9822,35.2804
"UAB",37.0021,35.4259
"AFY",38.7264,30.6011
"AYT",36.8987,30.8005
"GZT",36.9472,37.4787
"KYA",37.979,32.5619
"MZH",40.8294,35.522
"VAS",39.8138,36.9035
"MLX",38.4353,38.091
"ASR",38.7704,35.4954
"TJK",40.30743,36.36741
"DNZ",37.7856,29.7013
"IST",40.9769,28.8146
"BZI",39.6193,27.926
"BDM",40.318,27.9777
"ESK",39.7841,30.5821
"ADB",38.2924,27.157
"IGL",38.513,27.0101
"KCO",40.735,30.0833
"DLM",36.7131,28.7925
"BXN",37.1401,27.6697
"EZS",38.6069,39.2914
"DIY",37.8939,40.201
"ERC",39.7102,39.527
"ERZ",39.9565,41.1702
"TZX",40.9951,39.7897
"VAN",38.4682,43.3323
"BAL",37.929,41.1166
"SXZ",37.9789,41.8404
"BZY",47.84306,27.77722
"KIV",46.9277,28.931
"OHD",41.18,20.7423
"SKP",41.9616,21.6214
"GIB",36.1512,-5.34966
"BEG",44.8184,20.3091
"INI",43.3373,21.8537
"TGD",42.3594,19.2519
"PRN",42.5728,21.0358
"TIV",42.4047,18.7233
"BTS",48.1702,17.2127
"KSC",48.6631,21.2411
"PZY",48.6252,17.8284
"SLD",48.6378,19.1341
"TAT",49.0736,20.2411
"NCA",21.9175,-71.9396
"PLS",21.7736,-72.2659
"XSC",21.5157,-71.5285
"BRX",18.2515,-71.1204
"CBJ",17.929,-71.6448
"LRM",18.4507,-68.9118
"PUJ",18.5674,-68.3634
"POP",19.7579,-70.57
"SDQ",18.4297,-69.6689
"STI",19.4061,-70.6047
"CBV",15.469,-90.4067
"GUA",14.5833,-90.5275
"RER",14.521,-91.6973
"GSJ",13.9362,-90.8358
"LCE",15.7425,-86.853
"SAP",15.4526,-87.9236
"GJA",16.4454,-85.9066
"RTB",16.3168,-86.523
"TEA",15.7759,-87.4758
"TGU",14.0609,-87.2172
"TJI",15.9268,-85.9382
"OCJ",18.4042,-76.969
"KIN",17.9357,-76.7875
"MBJ",18.5037,-77.9134
"POT",18.1988,-76.5345
"KTP",17.9886,-76.8238
"ACA",16.7571,-99.754
"NTR",25.8656,-100.237
"AGU",21.7056,-102.318
"HUX",15.7753,-96.2626
"CVJ",18.8348,-99.2613
"ACN",29.3329,-101.099
"CME",18.6537,-91.799
"NCG",30.3974,-107.875
"CUL",24.7645,-107.475
"CTM",18.5047,-88.3268
"CEN",27.3926,-109.833
"CPE",19.8168,-90.5003
"CJS",31.6361,-106.429
"CUU",28.7029,-105.965
"CVM",23.7033,-98.9565
"CZM",20.5224,-86.9256
"DGO",24.1242,-104.528
"TPQ",21.4195,-104.843
"ESE",31.7953,-116.603
"GDL",20.5218,-103.311
"GYM",27.969,-110.925
"TCN",18.4972,-97.4199
"HMO",29.0959,-111.048
"CLQ",19.277,-103.577
"ISJ",21.245,-86.74
"SLW",25.5495,-100.929
"IZT",16.4493,-95.0937
"LZC",18.0017,-102.221
"LMM",25.6852,-109.081
"BJX",20.9935,-101.481
"LAP",24.0727,-110.362
"LTO",25.9892,-111.348
"MAM",25.7699,-97.5253
"MID",20.937,-89.6577
"MXL",32.6306,-115.242
"MLM",19.8499,-101.025
"MTT",18.1034,-94.5807
"LOV",26.9557,-101.47
"MEX",19.4363,-99.0721
"MTY",25.7785,-100.107
"MZT",23.1614,-106.266
"NOG",31.2261,-110.976
"NLD",27.4439,-99.5705
"OAX",16.9999,-96.7266
"PAZ",20.6027,-97.4608
"PBC",19.1581,-98.3714
"PPE",31.3562,-113.52568
"PDS",28.6274,-100.535
"UPN",19.3967,-102.039
"PVR",20.6801,-105.254
"PXM",15.8769,-97.0891
"QRO",20.6173,-100.186
"REX",26.0089,-98.2285
"SJD",23.1518,-109.721
"SFH",30.9302,-114.809
"SLP",22.2543,-100.931
"TRC",25.5683,-103.411
"TGZ",16.5636,-93.0225
"TIJ",32.5411,-116.97
"TAM",22.2964,-97.8659
"TSL",22.0383,-98.8065
"TLC",19.3371,-99.566
"TAP",14.7943,-92.37
"CUN",21.0365,-86.8771
"VSA",17.997,-92.8174
"VER",19.1459,-96.1873
"ZCL",22.8971,-102.687
"ZIH",17.6016,-101.461
"ZMM",20.045,-102.276
"ZLO",19.1448,-104.559
"BEF",11.991,-83.7741
"MGA",12.1415,-86.1682
"PUZ",14.0472,-83.3867
"BOC",9.34085,-82.2508
"CHX",9.45896,-82.51506
"DAV",8.391,-82.435
"BLB",8.91479,-79.5996
"PAC",8.97334,-79.5556
"SYP",8.0856,-80.9453
"PTY",9.07136,-79.3835
"BAI",9.16395,-83.33017
"OTR",8.60156,-82.9686
"JAP",9.98141,-84.7727
"GLF",8.65401,-83.1822
"GPL",10.2172,-83.797
"LIR",10.5933,-85.5444
"LSL",11.0353,-84.7061
"LIO",9.95796,-83.022
"NOB",9.97649,-85.653
"SJO",9.99386,-84.2088
"PMZ",8.95103,-83.4686
"XQP",9.44316,-84.1298
"TOO",8.82611,-82.9589
"SAL",13.4409,-89.0557
"CYA",18.2711,-73.7883
"CAP",19.733,-72.1947
"JAK",18.2411,-72.5185
"PAP",18.58,-72.2925
"BCA",20.3653,-74.5062
"BYM",20.3964,-76.6214
"AVI",22.0271,-78.7896
"CCC",22.461,-78.3284
"CFG",22.15,-80.4142
"CYO",21.6165,-81.546
"CMW",21.4203,-77.8475
"SCU",19.9698,-75.8354
"NBW",19.9065,-75.2071
"GAO",20.0853,-75.1583
"HAV",22.9892,-82.4091
"HOG",20.7856,-76.3151
"LCL",22.3361,-83.6419
"MOA",20.6539,-74.9222
"MZO",20.2881,-77.0892
"GER",21.8347,-82.7838
"UPB",23.0328,-82.5794
"QPD",22.4214,-83.6784
"SNU",22.4922,-79.9436
"SZJ",21.6425,-82.9551
"USS",21.9704,-79.4427
"VRA",23.0344,-81.4353
"VTU",20.9876,-76.9358
"CYB",19.687,-79.8828
"GCM",19.2928,-81.3577
"MAY",24.2877,-77.6846
"ASD",24.6979,-77.7956
"MHH",26.5114,-77.0835
"SAQ",25.0538,-78.049
"AXP",22.4418,-73.9709
"TCB",26.7453,-77.3913
"CCZ",25.4171,-77.8809
"GHC",25.7383,-77.8401
"BIM",25.6999,-79.2647
"GGT",23.5626,-75.878
"ELH",25.4749,-76.6835
"GHB",25.2847,-76.331
"NMC",24.5943,-76.8202
"RSD",24.89508,-76.17688
"TYM",24.1691,-76.4391
"FPO",26.5587,-78.6956
"IGA",20.975,-73.6669
"LGI",23.179,-75.0936
"SML",23.58232,-75.26862
"MYG",22.3795,-73.01349
"NAS",25.039,-77.4662
"DCT",22.1818,-75.7295
"RCY",23.6844,-74.8362
"ZSA",24.0633,-74.524
"BZE",17.5391,-88.3082
"AIT",-18.8309,-159.76401
"RAR",-21.2027,-159.806
"NAN",-17.7554,177.44299
"SUV",-18.0433,178.55901
"TBU",-21.2412,-175.14999
"VAV",-18.5853,-173.96201
"TRW",1.38164,173.147
"TBF",-1.22447,174.776
"WLS",-13.2383,-176.19901
"APW",-13.83,-172.008
"PPG",-14.331,-170.71001
"RUR",-22.4341,-151.36099
"TUB",-23.3654,-149.524
"AAA",-17.3526,-145.50999
"FGU",-15.8199,-140.88699
"TIH",-15.1196,-148.231
"REA",-18.4659,-136.44
"FAV",-16.0541,-145.657
"XMH",-14.4368,-146.07001
"GMR",-23.0799,-134.89
"KKR",-15.6633,-146.88499
"MKP",-16.5839,-143.658
"PKP",-14.8095,-138.813
"TKP",-14.7095,-145.246
"AXR",-15.2483,-146.617
"MVT",-14.8681,-148.717
"TKX",-14.4558,-145.02499
"NHV",-8.7956,-140.229
"BOB",-16.4444,-151.75101
"RGI",-14.9543,-147.661
"HUH",-16.6872,-151.022
"MOZ",-17.49,-149.76199
"HOI",-18.0748,-140.946
"MAU",-16.4265,-152.244
"RFP",-16.7229,-151.466
"VLI",-17.6993,168.32001
"KNQ",-21.0543,164.83701
"KOC",-20.5463,164.256
"LIF",-20.7748,167.24001
"GEA",-22.2583,166.47301
"MEE",-21.4817,168.03799
"TOU",-20.79,165.259
"UVE",-20.6406,166.573
"NOU",-22.0146,166.213
"AKL",-37.0081,174.79201
"TUO",-38.7397,176.084
"AMZ",-37.0297,174.97301
"CHC",-43.4894,172.532
"CHT",-43.81,-176.457
"DUD",-45.9281,170.198
"GIS",-38.6633,177.978
"GTN",-43.9067,170.12801
"HKK",-42.7136,170.985
"HLZ",-37.8667,175.332
"KKE",-35.2628,173.912
"KAT",-35.07,173.285
"ALR",-45.2117,169.373
"MON",-43.765,170.133
"TEU",-45.5331,167.64999
"MRO",-40.9733,175.634
"NPL",-39.0086,174.179
"NSN",-41.2983,173.22099
"IVC",-46.4124,168.313
"OHA",-40.206,175.388
"OAM",-44.97,171.082
"PMR",-40.3206,175.617
"PPQ",-40.9047,174.989
"ZQN",-45.0211,168.739
"ROT",-38.1092,176.317
"TRG",-37.6719,176.196
"TIU",-44.3028,171.22501
"TWZ",-44.235,170.118
"BHE",-41.5183,173.87
"WKA",-44.7222,169.246
"WHK",-37.9206,176.914
"WLG",-41.3272,174.80499
"WIR",-39.0069,177.407
"WRE",-35.7683,174.36501
"WSZ",-41.7381,171.58099
"WAG",-39.9622,175.02499
"HEA",34.21,62.2283
"JAA",34.3998,70.4986
"KBL",34.5659,69.2123
"KDH",31.5058,65.8478
"MMZ",35.9308,64.7609
"MZR",36.7069,67.2097
"OAH",33.3913,62.261
"UND",36.6651,68.9108
"BAH",26.2708,50.6336
"AHB",18.2404,42.6566
"HOF",25.2853,49.4852
"ABT",20.2961,41.6343
"BHH",19.9844,42.6209
"DMM",26.4712,49.7979
"DHA",26.2654,50.152
"GIZ",16.9011,42.5858
"ELQ",26.3028,43.7744
"URY",31.41241,37.2789
"HAS",27.4379,41.6863
"QJB",27.039,49.4051
"JED",21.6796,39.1565
"KMC",27.9009,45.5282
"MED",24.5534,39.7051
"EAM",17.6114,44.4192
"AQI",28.3352,46.1251
"RAH",29.6264,43.4906
"RUH",24.9576,46.6988
"RAE",30.9066,41.1382
"SHW",17.4669,47.1214
"SLF",20.4647,45.6196
"TUU",28.3654,36.6189
"TIF",21.483,40.54344
"TUI",31.69219,38.73154
"EJH",26.1986,36.4764
"YNB",24.1442,38.0634
"ABD",30.3711,48.2283
"DEF",32.4344,48.3976
"AKW",30.7444,49.6772
"GCH",30.3376,50.828
"OMI",30.8352,49.5349
"MRX",30.5562,49.1519
"AWZ",31.3374,48.762
"AEU",25.8757,55.033
"BUZ",28.9448,50.8346
"KIH",26.5262,53.9802
"BDH",26.532,54.8248
"KHK",29.2603,50.3239
"SXI",25.9089,54.5394
"LVP",26.8103,53.3563
"KSH",34.3459,47.1581
"SDG",35.2459,47.0092
"IFH",32.9289,51.5611
"IFN",32.7508,51.8613
"RAS",37.32333,49.61778
"AJK",34.1381,49.8473
"THR",35.6892,51.3134
"GZW",36.2401,50.0471
"BND",27.2183,56.3778
"JYR",28.7269,57.6703
"KER",30.2744,56.9511
"HDR",27.1583,56.1725
"SYJ",29.5509,55.6727
"XBJ",32.8981,59.2661
"CKT",36.5012,61.0649
"RUD",36.4253,55.1042
"TCX",33.6678,56.8927
"KLM",37.3833,55.452
"RZR",36.9099,50.6796
"FAZ",28.8918,53.7233
"JAR",28.5867,53.5791
"LFM",27.3727,53.1888
"SYZ",29.5392,52.5898
"KHY",38.4275,44.9736
"TBZ",38.1339,46.235
"JWN",36.7737,48.3594
"AZD",31.9049,54.2765
"ACZ",31.0983,61.5439
"ZBR",25.4433,60.3821
"ZAH",29.4757,60.9062
"IHR",27.2361,60.72
"AMM",31.7226,35.9932
"ADJ",31.9727,35.9916
"AQJ",29.6116,35.0181
"OMF",32.3564,36.2592
"KWI",29.2266,47.9689
"BEY",33.8209,35.4884
"KYE",34.5893,36.0113
"AUH",24.433,54.6511
"AZI",24.4283,54.4581
"DHF",24.2482,54.5477
"DXB",25.2528,55.3644
"FJR",25.1122,56.324
"RKT",25.6135,55.9388
"SHJ",25.3286,55.5172
"KHS",26.171,56.2406
"MSH",20.6754,58.8905
"MCT",23.5933,58.2844
"SLL",17.0387,54.0913
"TTH",17.666,54.0246
"BHW",32.0561,72.9484
"LYP",31.365,72.9948
"GWD",25.2333,62.3295
"GIL",35.9188,74.3336
"JAG",28.2842,68.4497
"KHI",24.9065,67.1608
"LHE",31.5216,74.4036
"XJM",33.0501,73.6384
"MFG",34.339,73.5086
"MWD",32.5631,71.5707
"MJD",27.3352,68.1431
"MUX",30.2032,71.4191
"WNS",26.2194,68.3901
"PJG",26.9545,64.1325
"PSI",25.2905,63.3451
"PEW",33.9939,71.5146
"UET",30.2514,66.9378
"RYK",28.3839,70.2796
"RAZ",33.8497,73.7981
"SKZ",27.722,68.7917
"SDT",34.8136,72.3528
"SUL",28.6451,69.1769
"BDN",24.8415,68.8384
"WAF",32.3047,69.5704
"PZH",31.3584,69.4636
"BSR",30.5491,47.6621
"ALP",36.1807,37.2244
"DAM",33.4115,36.5156
"DEZ",35.2854,40.176
"LTK",35.4011,35.9487
"PMS",34.5574,38.3169
"CIS",-2.76812,-171.71001
"ROP",14.1743,145.243
"SPN",15.119,145.729
"UAM",13.584,144.93
"GUM",13.4834,144.79601
"TIQ",14.9992,145.619
"MAJ",7.06476,171.272
"KWA",8.72012,167.73199
"CXI",1.98616,-157.35001
"MDY",28.2017,-177.381
"TKK",7.46187,151.843
"PNI",6.9851,158.209
"ROR",7.36731,134.54424
"KSA",5.35698,162.95799
"YAP",9.49891,138.08299
"KNH",24.4279,118.359
"TTT",22.755,121.102
"GNI",22.6739,121.466
"KHH",22.5771,120.35
"CYI",23.4618,120.393
"KYD",22.027,121.535
"RMQ",24.2647,120.621
"TNN",22.9504,120.206
"HSZ",24.818,120.939
"MZG",23.5687,119.628
"PIF",22.7002,120.482
"TSA",25.0694,121.552
"TPE",25.0777,121.233
"WOT",23.36737,119.50278
"HUN",24.0231,121.618
"NRT",35.7647,140.386
"MMJ",36.1668,137.923
"IBR",36.1811,140.41499
"MUS",24.2897,153.979
"IWO",24.784,141.323
"SHM",33.6622,135.364
"OBO",42.7333,143.217
"CTS",42.7752,141.692
"HKD",41.77,140.82201
"MMB",43.8806,144.164
"SHB",43.5775,144.96001
"WKJ",45.4042,141.80099
"IKI",33.749,129.785
"UBJ",33.93,131.27901
"TSJ",34.2849,129.33099
"MBE",44.3039,143.40401
"AKJ",43.6708,142.44701
"OIR",42.0717,139.433
"RIS",45.242,141.186
"KUM",30.3856,130.659
"FUJ",32.6663,128.83299
"FUK",33.5859,130.451
"TNE",30.6051,130.991
"KOJ",31.8034,130.71899
"KMI",31.8772,131.44901
"OIT",33.4794,131.737
"KKJ",33.8459,131.035
"KMJ",32.8373,130.855
"NGS",32.9169,129.914
"ASJ",28.4306,129.713
"OKE",27.4255,128.701
"TKN",27.8364,128.881
"FKJ",36.1428,136.224
"QGU",35.3941,136.87
"KMQ",36.3946,136.407
"OKI",36.1811,133.325
"TOY",36.6483,137.188
"HIJ",34.4361,132.91901
"OKJ",34.7569,133.855
"IZO",35.4136,132.89
"YGJ",35.4922,133.23599
"KCZ",33.5461,133.66901
"MYJ",33.8272,132.7
"ITM",34.7855,135.438
"TTJ",35.5301,134.16701
"TKS",34.1328,134.607
"TAK",34.2142,134.01601
"AOJ",40.7347,140.69099
"GAJ",38.4119,140.371
"SDS",38.0602,138.414
"HHE",40.5564,141.466
"HNA",39.4286,141.13499
"AXT",39.6156,140.21899
"MSJ",40.7032,141.368
"SDJ",38.1397,140.91701
"NJA",35.4546,139.45
"HAC",33.115,139.786
"OIM",34.782,139.36
"HND",35.5523,139.78
"OKO",35.7485,139.34801
"KWJ",35.12317,126.80544
"CHN",35.87808,127.11911
"RSU",34.8423,127.617
"KAG",37.7536,128.94392
"CJU",33.5113,126.493
"CHF",35.14025,128.69623
"PUS",35.1795,128.938
"USN",35.5935,129.352
"SSN",37.44474,127.11272
"OSN",37.0906,127.03
"GMP",37.5583,126.791
"SWU",37.2394,127.007
"KPO",35.98795,129.42038
"TAE",35.89687,128.65531
"YEC",36.63037,128.34971
"OKA",26.1958,127.646
"DNA",26.3556,127.768
"ISG",24.3445,124.187
"UEO",26.3635,126.714
"MMD",25.8465,131.263
"MMY",24.7828,125.295
"KTD",25.9447,131.327
"SHI",24.8267,125.145
"TRA",24.6539,124.675
"RNJ",27.044,128.40199
"OGN",24.4669,122.978
"MNL",14.5086,121.02
"CBO",7.16524,124.21
"PAG",7.83073,123.46118
"GES",6.058,125.096
"ZAM",6.92242,122.06
"BAG",16.3751,120.62
"DTE",14.1292,122.98
"SJI",12.3615,121.047
"MBO",13.2081,120.605
"BQA",15.72931,121.50003
"TAC",11.22804,125.02776
"BCD",10.7764,123.015
"DGT",9.33371,123.3
"MPH",11.9245,121.954
"ILO",10.83302,122.49336
"KLO",11.6794,122.376
"PPS",9.74212,118.759
"EUQ",10.766,121.933
"COC",-31.2969,-57.9966
"GHU",-33.0103,-58.6131
"JNI",-34.5459,-60.9306
"PRA",-31.7948,-60.4804
"ROS",-32.9036,-60.785
"SFN",-31.7117,-60.8117
"AEP",-34.5592,-58.4156
"COR",-31.3236,-64.208
